budget,genres,id,keywords,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,title,vote_average,vote_count,release_year,year,genre_name,country_name,company_name
8000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",773,"[{""id"": 387, ""name"": ""california""}, {""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 2783, ""name"": ""family's daily life""}, {""id"": 3089, ""name"": ""oscar award""}, {""id"": 3306, ""name"": ""highway""}, {""id"": 3746, ""name"": ""professor for literature""}, {""id"": 5496, ""name"": ""beauty contest""}, {""id"": 5549, ""name"": ""beauty queen contest""}, {""id"": 7312, ""name"": ""road trip""}, {""id"": 10235, ""name"": ""family relationships""}, {""id"": 33694, ""name"": ""family holiday""}, {""id"": 167043, ""name"": ""road movie""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 191583, ""name"": ""beauty pageant""}]",en,14.793177,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Bona Fide Productions', 'id': 2570}, {'name': 'Big Beach Films', 'id': 12808}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-07-26,100523181,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Little Miss Sunshine,7.5,1686,2006,2006,"['Comedy', 'Drama']",['United States of America'],"['Fox Searchlight Pictures', 'Bona Fide Productions', 'Big Beach Films']"
8000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",235,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 169875, ""name"": ""railroad track""}, {""id"": 169878, ""name"": ""story within the story""}, {""id"": 169885, ""name"": ""\u00a0flipping coin""}, {""id"": 169886, ""name"": ""campfire story""}, {""id"": 169887, ""name"": ""reference to superman""}, {""id"": 169895, ""name"": ""normandy beach""}, {""id"": 208349, ""name"": ""child""}, {""id"": 208611, ""name"": ""1950s""}, {""id"": 216919, ""name"": ""boys""}]",en,51.109279,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Act III Communications', 'id': 1153}, {'name': 'The Body', 'id': 90896}, {'name': 'Act III', 'id': 90897}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1986-08-22,52287414,89.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Stand by Me,7.8,1522,1986,1986,"['Crime', 'Drama']",['United States of America'],"['Columbia Pictures', 'Act III Communications', 'The Body', 'Act III']"
5000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",170,"[{""id"": 212, ""name"": ""london england""}, {""id"": 968, ""name"": ""manchester city""}, {""id"": 1375, ""name"": ""submachine gun""}, {""id"": 1420, ""name"": ""gas station""}, {""id"": 5385, ""name"": ""survivor""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 12377, ""name"": ""zombie""}, {""id"": 188957, ""name"": ""virus""}]",en,45.490374,"[{'name': 'DNA Films', 'id': 284}, {'name': 'British Film Council', 'id': 10889}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2002-10-31,82719885,113.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",28 Days Later,7.1,1777,2002,2002,"['Horror', 'Thriller', 'Science Fiction']",['United Kingdom'],"['DNA Films', 'British Film Council']"
8000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",10734,"[{""id"": 378, ""name"": ""prison""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 2041, ""name"": ""island""}, {""id"": 2161, ""name"": ""mouse""}, {""id"": 3859, ""name"": ""alcatraz""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 5643, ""name"": ""prison warden""}, {""id"": 7118, ""name"": ""escapee convict""}, {""id"": 9772, ""name"": ""pubic hair""}, {""id"": 9777, ""name"": ""escape from prison""}, {""id"": 11587, ""name"": ""dummy""}, {""id"": 18128, ""name"": ""inmate""}, {""id"": 186727, ""name"": ""nude fight""}, {""id"": 208992, ""name"": ""1960s""}]",en,26.356697,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Malpaso Company', 'id': 15298}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1979-06-22,43000000,111.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Escape from Alcatraz,7.2,561,1979,1979,"['Crime', 'Drama']",['United States of America'],"['Paramount Pictures', 'Malpaso Company']"
8000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",37964,[],en,3.501158,[],[],2002-10-05,27362712,109.0,[],Brown Sugar,7.0,31,2002,2002,"['Comedy', 'Romance']",[],[]
8000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",40807,"[{""id"": 437, ""name"": ""painter""}, {""id"": 494, ""name"": ""father son relationship""}, {""id"": 2726, ""name"": ""therapist""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 11268, ""name"": ""psychologist""}, {""id"": 12392, ""name"": ""best friend""}, {""id"": 13005, ""name"": ""doctor""}, {""id"": 14781, ""name"": ""patient""}, {""id"": 163699, ""name"": ""vomiting""}, {""id"": 172345, ""name"": ""driver's license""}, {""id"": 220363, ""name"": ""chemotherapy""}, {""id"": 222812, ""name"": ""therapist patient relationship""}]",en,33.372828,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Mandate Pictures', 'id': 771}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-09-30,39187783,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",50/50,7.0,1261,2011,2011,"['Comedy', 'Drama']",['United States of America'],"['Summit Entertainment', 'Mandate Pictures']"
8000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",225565,"[{""id"": 3230, ""name"": ""male friendship""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 13043, ""name"": ""dating""}, {""id"": 14534, ""name"": ""relationship""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 206298, ""name"": ""young adult""}]",en,37.821106,"[{'name': 'Treehouse Pictures', 'id': 14580}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-01-29,26049082,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",That Awkward Moment,6.1,1004,2014,2014,"['Comedy', 'Romance']",['United States of America'],['Treehouse Pictures']
6500000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",668,"[{""id"": 212, ""name"": ""london england""}, {""id"": 236, ""name"": ""suicide""}, {""id"": 392, ""name"": ""england""}, {""id"": 1223, ""name"": ""switzerland""}, {""id"": 1308, ""name"": ""secret identity""}, {""id"": 2547, ""name"": ""new identity""}, {""id"": 2676, ""name"": ""honeymoon""}, {""id"": 3269, ""name"": ""secret mission""}, {""id"": 3271, ""name"": ""secret organization""}, {""id"": 3288, ""name"": ""secret lab""}, {""id"": 3289, ""name"": ""villain""}, {""id"": 3370, ""name"": ""kilt""}, {""id"": 3371, ""name"": ""family history""}, {""id"": 3372, ""name"": ""title of nobility""}, {""id"": 3373, ""name"": ""snow storm""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 11134, ""name"": ""espionage""}, {""id"": 15127, ""name"": ""killer""}, {""id"": 156095, ""name"": ""british secret service""}, {""id"": 159558, ""name"": ""skiing""}, {""id"": 160175, ""name"": ""alps""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]",en,25.289665,"[{'name': 'United Artists', 'id': 60}, {'name': 'Eon Productions', 'id': 7576}, {'name': 'Danjaq', 'id': 10761}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1969-12-12,81974493,142.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",On Her Majesty's Secret Service,6.5,456,1969,1969,"['Adventure', 'Action', 'Thriller']","['United Kingdom', 'United States of America']","['United Artists', 'Eon Productions', 'Danjaq']"
14000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}]",11596,"[{""id"": 657, ""name"": ""fire""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 3030, ""name"": ""nightmare""}, {""id"": 3521, ""name"": ""earthquake""}, {""id"": 4142, ""name"": ""insomnia""}, {""id"": 6152, ""name"": ""supernatural""}, {""id"": 6562, ""name"": ""celebrity""}, {""id"": 6732, ""name"": ""mascot""}, {""id"": 9820, ""name"": ""alternate dimension""}, {""id"": 10232, ""name"": ""fame""}, {""id"": 11612, ""name"": ""hospital""}, {""id"": 12396, ""name"": ""hollywood""}, {""id"": 47020, ""name"": ""storytelling""}, {""id"": 156282, ""name"": ""alternate reality""}, {""id"": 160612, ""name"": ""self-referential""}, {""id"": 161184, ""name"": ""reboot""}, {""id"": 166329, ""name"": ""film industry""}, {""id"": 170383, ""name"": ""disfigurement""}, {""id"": 179878, ""name"": ""sleepwalking""}, {""id"": 212435, ""name"": ""meta film""}, {""id"": 225209, ""name"": ""dreams""}, {""id"": 232999, ""name"": ""cameos""}]",en,14.730796,"[{'name': 'New Line Cinema', 'id': 12}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-10-13,18090181,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",New Nightmare,6.4,291,1994,1994,"['Horror', 'Thriller', 'Mystery', 'Fantasy']",['United States of America'],['New Line Cinema']
8000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",14429,"[{""id"": 6270, ""name"": ""high school""}, {""id"": 10266, ""name"": ""prom""}, {""id"": 163933, ""name"": ""next door neighbor""}]",en,4.482714,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Grand March Productions', 'id': 81132}, {'name': 'Amy Robinson Productions', 'id': 81133}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-10-01,22593409,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Drive Me Crazy,5.8,62,1999,1999,"['Drama', 'Comedy', 'Romance', 'Family']",['United States of America'],"['Twentieth Century Fox Film Corporation', 'Grand March Productions', 'Amy Robinson Productions']"
8000000,"[{'id': 18, 'name': 'Drama'}]",13751,"[{""id"": 577, ""name"": ""black people""}, {""id"": 11145, ""name"": ""spelling""}, {""id"": 11146, ""name"": ""spelling bee""}]",en,4.932893,"[{'name': 'Lions Gate Films', 'id': 35}, {'name': '2929 Productions', 'id': 846}, {'name': 'Out of the Blue... Entertainment', 'id': 879}, {'name': 'Starbucks Entertainment', 'id': 1708}, {'name': 'Cinema Gypsy Productions', 'id': 5227}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-04-28,18948425,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Akeelah and the Bee,6.7,81,2006,2006,['Drama'],['United States of America'],"['Lions Gate Films', '2929 Productions', 'Out of the Blue... Entertainment', 'Starbucks Entertainment', 'Cinema Gypsy Productions']"
8000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",9490,"[{""id"": 919, ""name"": ""smoking""}, {""id"": 6129, ""name"": ""company""}, {""id"": 10776, ""name"": ""marijuana""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 187056, ""name"": ""woman director""}]",en,7.894489,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-01-16,17460020,82.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""tr"", ""name"": ""T\u00fcrk\u00e7e""}]",Half Baked,6.4,177,1998,1998,"['Comedy', 'Crime']",['United States of America'],['Universal Pictures']
8000000,"[{'id': 35, 'name': 'Comedy'}]",14536,"[{""id"": 1360, ""name"": ""minnesota""}, {""id"": 1415, ""name"": ""small town""}, {""id"": 3681, ""name"": ""economy""}, {""id"": 3704, ""name"": ""plants""}, {""id"": 4459, ""name"": ""vegetarian""}, {""id"": 9673, ""name"": ""love""}, {""id"": 11004, ""name"": ""rural setting""}, {""id"": 33585, ""name"": ""labor""}, {""id"": 163919, ""name"": ""manufacturing""}, {""id"": 188606, ""name"": ""middle america""}, {""id"": 188607, ""name"": ""rube""}, {""id"": 188608, ""name"": ""ice fishing""}]",en,13.987772,"[{'name': 'Lionsgate', 'id': 1632}, {'name': 'Edmonds Entertainment Group (EEG)', 'id': 2923}, {'name': 'Epidemic Pictures', 'id': 2924}, {'name': 'The Safran Company', 'id': 11565}, {'name': 'Gold Circle Films', 'id': 12026}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-01-30,29010817,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",New in Town,5.2,99,2009,2009,['Comedy'],"['Canada', 'United States of America']","['Lionsgate', 'Edmonds Entertainment Group (EEG)', 'Epidemic Pictures', 'The Safran Company', 'Gold Circle Films']"
7000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",1359,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 5636, ""name"": ""wall street""}, {""id"": 6259, ""name"": ""psychopath""}, {""id"": 174075, ""name"": ""white collar""}, {""id"": 174076, ""name"": ""harvard business school""}, {""id"": 174085, ""name"": ""child of divorce""}, {""id"": 174089, ""name"": ""unreliable narrator""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 217076, ""name"": ""voice imitation""}]",en,45.310443,"[{'name': 'Lions Gate Films', 'id': 35}, {'name': 'Edward R. Pressman Film', 'id': 6455}, {'name': 'Muse Productions', 'id': 15231}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-04-13,34266564,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}]",American Psycho,7.3,2066,2000,2000,"['Thriller', 'Drama', 'Crime']","['Canada', 'United States of America']","['Lions Gate Films', 'Edward R. Pressman Film', 'Muse Productions']"
8000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",9962,"[{""id"": 236, ""name"": ""suicide""}, {""id"": 572, ""name"": ""sex""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 1566, ""name"": ""dream""}, {""id"": 1936, ""name"": ""blackmail""}, {""id"": 2251, ""name"": ""lie""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 2669, ""name"": ""motel""}, {""id"": 6038, ""name"": ""marriage""}, {""id"": 6150, ""name"": ""faith""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 34094, ""name"": ""extramarital affair""}, {""id"": 157598, ""name"": ""store""}]",en,9.799177,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Hungry Eye Lowland Pictures B.V.', 'id': 29602}, {'name': 'Flan de Coco Films', 'id': 29603}]","[{'iso_3166_1': 'NL', 'name': 'Netherlands'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-01-12,16856124,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Good Girl,6.1,181,2002,2002,"['Drama', 'Comedy', 'Romance']","['Netherlands', 'Germany', 'United States of America']","['Fox Searchlight Pictures', 'Hungry Eye Lowland Pictures B.V.', 'Flan de Coco Films']"
8000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",15049,"[{""id"": 1329, ""name"": ""canada""}, {""id"": 6149, ""name"": ""police""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 15127, ""name"": ""killer""}, {""id"": 167316, ""name"": ""buddy cop""}]",fr,5.069095,"[{'name': 'Park Ex Pictures', 'id': 7169}, {'name': 'Sortie 22', 'id': 88298}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2006-07-06,12671300,116.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Bon Cop Bad Cop,6.5,42,2006,2006,"['Action', 'Comedy', 'Crime']",['Canada'],"['Park Ex Pictures', 'Sortie 22']"
8000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",22821,"[{""id"": 1680, ""name"": ""boston""}, {""id"": 3020, ""name"": ""sheep""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 14985, ""name"": ""ireland""}]",en,13.517017,"[{'name': 'Chris Brinker Productions', 'id': 2461}, {'name': 'Stage 6 Films', 'id': 11341}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-11-24,10629321,118.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",The Boondock Saints II: All Saints Day,5.9,261,2009,2009,"['Action', 'Thriller', 'Crime']",['United States of America'],"['Chris Brinker Productions', 'Stage 6 Films']"
8000000,"[{'id': 35, 'name': 'Comedy'}]",37735,"[{""id"": 2251, ""name"": ""lie""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 10873, ""name"": ""school""}, {""id"": 11870, ""name"": ""teen movie""}, {""id"": 189868, ""name"": ""rumor""}]",en,45.395839,"[{'name': 'Screen Gems', 'id': 3287}, {'name': 'Olive Bridge Entertainment', 'id': 7291}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-09-10,74952305,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Easy A,6.7,2210,2010,2010,['Comedy'],['United States of America'],"['Screen Gems', 'Olive Bridge Entertainment']"
8000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",10873,"[{""id"": 2793, ""name"": ""film director""}, {""id"": 3633, ""name"": ""dracula""}, {""id"": 179860, ""name"": ""\u00a0nosferatu""}]",en,5.93923,"[{'name': 'Saturn Films', 'id': 831}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-05-15,8279017,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Shadow of the Vampire,6.6,148,2000,2000,"['Drama', 'Horror']",['United States of America'],['Saturn Films']
8000000,"[{'id': 35, 'name': 'Comedy'}]",51588,"[{""id"": 641, ""name"": ""single parent""}, {""id"": 828, ""name"": ""waitress""}, {""id"": 2098, ""name"": ""fountain""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 10266, ""name"": ""prom""}, {""id"": 15201, ""name"": ""music fan""}]",en,11.837067,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Rickshaw Productions', 'id': 2201}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-04-29,10130000,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Prom,5.7,134,2011,2011,['Comedy'],['United States of America'],"['Walt Disney Pictures', 'Rickshaw Productions']"
8000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",291270,"[{""id"": 572, ""name"": ""sex""}, {""id"": 894, ""name"": ""depression""}, {""id"": 181324, ""name"": ""existentialism""}]",en,21.024346,"[{'name': 'Starburns Industries', 'id': 32542}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-12-30,5659286,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Anomalisa,7.0,459,2015,2015,"['Animation', 'Comedy', 'Drama', 'Romance']",['United States of America'],['Starburns Industries']
8000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",44009,"[{""id"": 931, ""name"": ""jealousy""}, {""id"": 1918, ""name"": ""cooking""}, {""id"": 2105, ""name"": ""garden""}, {""id"": 3739, ""name"": ""funeral""}, {""id"": 3743, ""name"": ""season""}, {""id"": 9957, ""name"": ""loneliness""}, {""id"": 10048, ""name"": ""unrequited love""}, {""id"": 15230, ""name"": ""red wine""}]",en,7.235794,"[{'name': 'Film4', 'id': 9349}, {'name': 'Thin Man Films', 'id': 10100}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2010-11-05,18124262,129.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Another Year,7.0,97,2010,2010,"['Comedy', 'Drama']",['United Kingdom'],"['Film4', 'Thin Man Films']"
8000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",13154,"[{""id"": 1794, ""name"": ""yakuza""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 18098, ""name"": ""samurai sword""}]",en,8.403859,"[{'name': 'Original Pictures', 'id': 4234}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1991-08-23,2275557,79.0,"[{""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Showdown in Little Tokyo,5.7,95,1991,1991,"['Action', 'Thriller']",['United States of America'],"['Original Pictures', 'Warner Bros.']"
8000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",43923,"[{""id"": 236, ""name"": ""suicide""}, {""id"": 894, ""name"": ""depression""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 11870, ""name"": ""teen movie""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 156851, ""name"": ""psychiatric ward""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 223438, ""name"": ""based on young adult novel""}]",en,13.143045,"[{'name': 'Focus Features', 'id': 10146}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-07-06,6491240,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",It's Kind of a Funny Story,6.9,672,2010,2010,"['Comedy', 'Drama']",['United States of America'],['Focus Features']
8000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",26306,"[{""id"": 1897, ""name"": ""oregon""}, {""id"": 2070, ""name"": ""olympic games""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 204967, ""name"": ""runner""}]",en,8.717235,"[{'name': 'Hollywood Pictures', 'id': 915}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-01-24,589304,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Prefontaine,6.7,21,1997,1997,"['Drama', 'Romance']",['United States of America'],['Hollywood Pictures']
8000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",198277,[],en,35.735689,"[{'name': 'Likely Story', 'id': 1785}, {'name': 'Apatow Productions', 'id': 10105}, {'name': 'Exclusive Media Group', 'id': 11448}, {'name': 'Sycamore Pictures', 'id': 14319}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-09-07,63464861,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Begin Again,7.3,1254,2013,2013,"['Comedy', 'Music', 'Romance', 'Drama']",['United States of America'],"['Likely Story', 'Apatow Productions', 'Exclusive Media Group', 'Sycamore Pictures']"
8000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",7870,"[{""id"": 957, ""name"": ""indian territory""}, {""id"": 966, ""name"": ""beach""}, {""id"": 5692, ""name"": ""stetson""}, {""id"": 166947, ""name"": ""san fernando valley""}, {""id"": 198141, ""name"": ""strange person""}]",en,7.433574,"[{'name': 'Class 5 Films', 'id': 2297}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-05-13,852872,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Down in the Valley,5.9,63,2005,2005,"['Drama', 'Romance']",['United States of America'],['Class 5 Films']
8000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",13072,[],en,4.090382,"[{'name': 'City Light Films', 'id': 136}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-04-30,458232,99.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Brooklyn Rules,5.8,18,2007,2007,"['Drama', 'Action', 'Thriller']",['United States of America'],['City Light Films']
8000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",10288,"[{""id"": 1950, ""name"": ""vororte""}, {""id"": 4553, ""name"": ""black humor""}, {""id"": 8201, ""name"": ""satire""}, {""id"": 10123, ""name"": ""dark comedy""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 11181, ""name"": ""decapitation""}, {""id"": 11931, ""name"": ""spoof""}, {""id"": 12377, ""name"": ""zombie""}, {""id"": 206850, ""name"": ""canuxploitation""}]",en,5.244518,"[{'name': 'Lions Gate Films', 'id': 35}, {'name': 'Astral Media', 'id': 2743}, {'name': 'Anagram Pictures Inc.', 'id': 4251}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2006-09-07,426224,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Fido,6.6,135,2006,2006,"['Romance', 'Comedy', 'Drama', 'Horror']",['Canada'],"['Lions Gate Films', 'Astral Media', 'Anagram Pictures Inc.']"
